,Data type,Cancer group/site,Year,Sex,State or Territory,Count,"Age-standardised rate
2001 Australian Standard Population 
(per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)",,ICD-10 codes
45167,Incidence,Non-melanoma skin cancer (rare types),2007,Females,South Australia,8,0.6,0.9, ,C44
45168,Incidence,Non-melanoma skin cancer (rare types),2007,Females,Tasmania,6,1.7,2.4, ,C44
45169,Incidence,Non-melanoma skin cancer (rare types),2007,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45170,Incidence,Non-melanoma skin cancer (rare types),2007,Females,Northern Territory,0,0,0, ,C44
45171,Incidence,Non-melanoma skin cancer (rare types),2007,Females,Australia,243,1.9,2.5, ,C44
45172,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,New South Wales,297,3.9,5.1, ,C44
45173,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Victoria,89,1.6,2, ,C44
45174,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Queensland,157,3.8,4.9, ,C44
45175,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Western Australia,73,3.5,4.7, ,C44
45176,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,South Australia,22,1.1,1.5, ,C44
45177,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Tasmania,18,3,3.9, ,C44
45178,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Australian Capital Territory,7,2.7,3.5, ,C44
45179,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Northern Territory,0,0,0, ,C44
45180,Incidence,Non-melanoma skin cancer (rare types),2007,Persons,Australia,658,2.9,3.8, ,C44
45181,Incidence,Non-melanoma skin cancer (rare types),2008,Males,New South Wales,166,5,6.7, ,C44
45182,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Victoria,39,1.5,2, ,C44
45183,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Queensland,119,6.1,8.1, ,C44
45184,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Western Australia,52,5.5,7.3, ,C44
45185,Incidence,Non-melanoma skin cancer (rare types),2008,Males,South Australia,11,1.3,1.7, ,C44
45186,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Tasmania,7,2.7,4, ,C44
45187,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Australian Capital Territory,4,n.p.,n.p., ,C44
45188,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Northern Territory,1,n.p.,n.p., ,C44
45189,Incidence,Non-melanoma skin cancer (rare types),2008,Males,Australia,401,4,5.3, ,C44
45190,Incidence,Non-melanoma skin cancer (rare types),2008,Females,New South Wales,127,2.8,3.9, ,C44
45191,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Victoria,30,0.9,1.2, ,C44
45192,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Queensland,38,1.6,2.2, ,C44
45193,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Western Australia,29,2.4,3.1, ,C44
45194,Incidence,Non-melanoma skin cancer (rare types),2008,Females,South Australia,6,0.4,0.6, ,C44
45195,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Tasmania,8,2.4,3.2, ,C44
45196,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45197,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Northern Territory,0,0,0, ,C44
45198,Incidence,Non-melanoma skin cancer (rare types),2008,Females,Australia,241,1.8,2.5, ,C44
45199,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,New South Wales,293,3.7,5, ,C44
45200,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Victoria,69,1.2,1.6, ,C44
45201,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Queensland,157,3.7,4.9, ,C44
45202,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Western Australia,81,3.8,5, ,C44
45203,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,South Australia,17,0.8,1.1, ,C44
45204,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Tasmania,15,2.4,3.3, ,C44
45205,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Australian Capital Territory,6,2.1,2.8, ,C44
45206,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Northern Territory,1,n.p.,n.p., ,C44
45207,Incidence,Non-melanoma skin cancer (rare types),2008,Persons,Australia,642,2.8,3.7, ,C44
45208,Incidence,Non-melanoma skin cancer (rare types),2009,Males,New South Wales,190,5.5,7.3, ,C44
45209,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Victoria,47,1.8,2.3, ,C44
45210,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Queensland,135,7,9.3, ,C44
45211,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Western Australia,46,4.6,6, ,C44
45212,Incidence,Non-melanoma skin cancer (rare types),2009,Males,South Australia,15,1.7,2.3, ,C44
45213,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Tasmania,9,3.2,4.3, ,C44
45214,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Australian Capital Territory,3,n.p.,n.p., ,C44
45215,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Northern Territory,1,n.p.,n.p., ,C44
45216,Incidence,Non-melanoma skin cancer (rare types),2009,Males,Australia,446,4.3,5.7, ,C44
45217,Incidence,Non-melanoma skin cancer (rare types),2009,Females,New South Wales,111,2.4,3.2, ,C44
45218,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Victoria,32,0.9,1.3, ,C44
45219,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Queensland,55,2.2,3, ,C44
45220,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Western Australia,31,2.5,3.3, ,C44
45221,Incidence,Non-melanoma skin cancer (rare types),2009,Females,South Australia,11,0.9,1.3, ,C44
45222,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Tasmania,5,1.5,1.9, ,C44
45223,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45224,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Northern Territory,0,0,0, ,C44
45225,Incidence,Non-melanoma skin cancer (rare types),2009,Females,Australia,248,1.8,2.5, ,C44
45226,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,New South Wales,301,3.8,5, ,C44
45227,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Victoria,79,1.3,1.7, ,C44
45228,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Queensland,190,4.4,5.8, ,C44
45229,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Western Australia,77,3.5,4.6, ,C44
45230,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,South Australia,26,1.3,1.8, ,C44
45231,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Tasmania,14,2.2,2.9, ,C44
45232,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Australian Capital Territory,5,1.9,2.6, ,C44
45233,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Northern Territory,1,n.p.,n.p., ,C44
45234,Incidence,Non-melanoma skin cancer (rare types),2009,Persons,Australia,694,2.9,3.9, ,C44
45235,Incidence,Non-melanoma skin cancer (rare types),2010,Males,New South Wales,174,4.8,6.4, ,C44
45236,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Victoria,49,1.8,2.5, ,C44
45237,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Queensland,118,5.7,7.7, ,C44
45238,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Western Australia,51,5.2,6.9, ,C44
45239,Incidence,Non-melanoma skin cancer (rare types),2010,Males,South Australia,22,2.4,3.4, ,C44
45240,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Tasmania,12,4.1,5.3, ,C44
45241,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Australian Capital Territory,4,n.p.,n.p., ,C44
45242,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Northern Territory,1,n.p.,n.p., ,C44
45243,Incidence,Non-melanoma skin cancer (rare types),2010,Males,Australia,434,4,5.4, ,C44
45244,Incidence,Non-melanoma skin cancer (rare types),2010,Females,New South Wales,120,2.6,3.4, ,C44
45245,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Victoria,33,1,1.2, ,C44
45246,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Queensland,64,2.6,3.4, ,C44
45247,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Western Australia,29,2.3,3.1, ,C44
45248,Incidence,Non-melanoma skin cancer (rare types),2010,Females,South Australia,7,0.6,0.8, ,C44
45249,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Tasmania,10,2.9,3.7, ,C44
45250,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45251,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Northern Territory,0,0,0, ,C44
45252,Incidence,Non-melanoma skin cancer (rare types),2010,Females,Australia,265,1.9,2.6, ,C44
45253,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,New South Wales,294,3.6,4.8, ,C44
45254,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Victoria,82,1.3,1.8, ,C44
45255,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Queensland,182,4,5.4, ,C44
45256,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Western Australia,80,3.6,4.8, ,C44
45257,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,South Australia,29,1.4,1.9, ,C44
45258,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Tasmania,22,3.6,4.6, ,C44
45259,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Australian Capital Territory,6,2.1,2.9, ,C44
45260,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Northern Territory,1,n.p.,n.p., ,C44
45261,Incidence,Non-melanoma skin cancer (rare types),2010,Persons,Australia,699,2.9,3.8, ,C44
45262,Incidence,Non-melanoma skin cancer (rare types),2011,Males,New South Wales,188,5,6.8, ,C44
45263,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Victoria,37,1.4,1.9, ,C44
45264,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Queensland,121,5.7,7.6, ,C44
45265,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Western Australia,58,5.4,7, ,C44
45266,Incidence,Non-melanoma skin cancer (rare types),2011,Males,South Australia,30,3.2,4.2, ,C44
45267,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Tasmania,10,3.5,4.6, ,C44
45268,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Australian Capital Territory,4,n.p.,n.p., ,C44
45269,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Northern Territory,1,n.p.,n.p., ,C44
45270,Incidence,Non-melanoma skin cancer (rare types),2011,Males,Australia,450,4,5.4, ,C44
45271,Incidence,Non-melanoma skin cancer (rare types),2011,Females,New South Wales,106,2.3,3, ,C44
45272,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Victoria,23,0.6,0.8, ,C44
45273,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Queensland,60,2.3,3.1, ,C44
45274,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Western Australia,39,3.2,4.3, ,C44
45275,Incidence,Non-melanoma skin cancer (rare types),2011,Females,South Australia,6,0.5,0.7, ,C44
45276,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Tasmania,2,n.p.,n.p., ,C44
45277,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45278,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Northern Territory,0,0,0, ,C44
45279,Incidence,Non-melanoma skin cancer (rare types),2011,Females,Australia,238,1.7,2.3, ,C44
45280,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,New South Wales,294,3.4,4.6, ,C44
45281,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Victoria,60,0.9,1.3, ,C44
45282,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Queensland,181,3.9,5.2, ,C44
45283,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Western Australia,97,4.2,5.6, ,C44
45284,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,South Australia,36,1.7,2.3, ,C44
45285,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Tasmania,12,1.9,2.5, ,C44
45286,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Australian Capital Territory,6,1.9,2.6, ,C44
45287,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Northern Territory,2,n.p.,n.p., ,C44
45288,Incidence,Non-melanoma skin cancer (rare types),2011,Persons,Australia,688,2.8,3.7, ,C44
45289,Incidence,Non-melanoma skin cancer (rare types),2012,Males,New South Wales,200,5.3,7.1, ,C44
45290,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Victoria,36,1.2,1.6, ,C44
45291,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Queensland,131,6,8.2, ,C44
45292,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Western Australia,71,6.5,8.7, ,C44
45293,Incidence,Non-melanoma skin cancer (rare types),2012,Males,South Australia,24,2.5,3.4, ,C44
45294,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Tasmania,11,3.5,4.5, ,C44
45295,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Australian Capital Territory,5,3.3,4.7, ,C44
45296,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Northern Territory,1,n.p.,n.p., ,C44
45297,Incidence,Non-melanoma skin cancer (rare types),2012,Males,Australia,478,4.2,5.6, ,C44
45298,Incidence,Non-melanoma skin cancer (rare types),2012,Females,New South Wales,115,2.3,3.1, ,C44
45299,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Victoria,27,0.7,1, ,C44
45300,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Queensland,72,2.7,3.6, ,C44
45301,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Western Australia,47,3.6,4.7, ,C44
45302,Incidence,Non-melanoma skin cancer (rare types),2012,Females,South Australia,13,0.9,1.2, ,C44
45303,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Tasmania,8,2,2.8, ,C44
45304,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45305,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Northern Territory,1,n.p.,n.p., ,C44
45306,Incidence,Non-melanoma skin cancer (rare types),2012,Females,Australia,285,2,2.6, ,C44
45307,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,New South Wales,315,3.6,4.9, ,C44
45308,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Victoria,63,1,1.3, ,C44
45309,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Queensland,203,4.2,5.7, ,C44
45310,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Western Australia,118,4.9,6.4, ,C44
45311,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,South Australia,37,1.6,2.2, ,C44
45312,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Tasmania,19,2.8,3.7, ,C44
45313,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Australian Capital Territory,7,2.1,2.8, ,C44
45314,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Northern Territory,2,n.p.,n.p., ,C44
45315,Incidence,Non-melanoma skin cancer (rare types),2012,Persons,Australia,763,3,4, ,C44
45316,Incidence,Non-melanoma skin cancer (rare types),2013,Males,New South Wales,240,6.1,8.1, ,C44
45317,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Victoria,56,1.9,2.5, ,C44
45318,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Queensland,149,6.7,8.8, ,C44
45319,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Western Australia,87,7.8,10.8, ,C44
45320,Incidence,Non-melanoma skin cancer (rare types),2013,Males,South Australia,23,2.3,3.1, ,C44
45321,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Tasmania,12,3.9,4.9, ,C44
45322,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Australian Capital Territory,5,3.5,4.9, ,C44
45323,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Northern Territory,1,n.p.,n.p., ,C44
45324,Incidence,Non-melanoma skin cancer (rare types),2013,Males,Australia,575,4.9,6.5, ,C44
45325,Incidence,Non-melanoma skin cancer (rare types),2013,Females,New South Wales,116,2.4,3.1, ,C44
45326,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Victoria,29,0.7,1, ,C44
45327,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Queensland,72,2.7,3.6, ,C44
45328,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Western Australia,44,3.2,4.3, ,C44
45329,Incidence,Non-melanoma skin cancer (rare types),2013,Females,South Australia,9,0.8,0.9, ,C44
45330,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Tasmania,5,1.4,1.8, ,C44
45331,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45332,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Northern Territory,0,0,0, ,C44
45333,Incidence,Non-melanoma skin cancer (rare types),2013,Females,Australia,275,1.9,2.5, ,C44
45334,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,New South Wales,356,4,5.3, ,C44
45335,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Victoria,85,1.2,1.7, ,C44
45336,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Queensland,221,4.5,5.9, ,C44
45337,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Western Australia,131,5.2,7.1, ,C44
45338,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,South Australia,32,1.5,1.9, ,C44
45339,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Tasmania,17,2.5,3.2, ,C44
45340,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Australian Capital Territory,7,2,2.7, ,C44
45341,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Northern Territory,2,n.p.,n.p., ,C44
45342,Incidence,Non-melanoma skin cancer (rare types),2013,Persons,Australia,850,3.2,4.3, ,C44
45343,Incidence,Non-melanoma skin cancer (rare types),2014,Males,New South Wales,224,5.5,7.4, ,C44
45344,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Victoria,83,2.7,3.6, ,C44
45345,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Queensland,131,5.6,7.5, ,C44
45346,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Western Australia,77,6.5,8.6, ,C44
45347,Incidence,Non-melanoma skin cancer (rare types),2014,Males,South Australia,27,2.7,3.6, ,C44
45348,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Tasmania,11,3.9,5, ,C44
45349,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Australian Capital Territory,5,3.5,4.8, ,C44
45350,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Northern Territory,1,n.p.,n.p., ,C44
45351,Incidence,Non-melanoma skin cancer (rare types),2014,Males,Australia,560,4.6,6.1, ,C44
45352,Incidence,Non-melanoma skin cancer (rare types),2014,Females,New South Wales,117,2.3,3.1, ,C44
45353,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Victoria,38,0.9,1.3, ,C44
45354,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Queensland,74,2.7,3.6, ,C44
45355,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Western Australia,43,3.1,3.9, ,C44
45356,Incidence,Non-melanoma skin cancer (rare types),2014,Females,South Australia,16,1.3,1.7, ,C44
45357,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Tasmania,5,1.4,1.7, ,C44
45358,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Australian Capital Territory,1,n.p.,n.p., ,C44
45359,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Northern Territory,0,0,0, ,C44
45360,Incidence,Non-melanoma skin cancer (rare types),2014,Females,Australia,294,2,2.6, ,C44
45361,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,New South Wales,341,3.8,5, ,C44
45362,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Victoria,121,1.7,2.3, ,C44
45363,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Queensland,205,4,5.3, ,C44
45364,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Western Australia,120,4.7,6.1, ,C44
45365,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,South Australia,43,1.9,2.5, ,C44
45366,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Tasmania,16,2.5,3.1, ,C44
45367,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Australian Capital Territory,7,1.9,2.6, ,C44
45368,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Northern Territory,2,n.p.,n.p., ,C44
45369,Incidence,Non-melanoma skin cancer (rare types),2014,Persons,Australia,854,3.2,4.2, ,C44
45370,Incidence,Non-melanoma skin cancer (rare types),2015,Males,New South Wales,250,6,8.2, ,C44
45371,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Victoria,79,2.5,3.3, ,C44
45372,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Queensland,138,5.7,7.5, ,C44
45373,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Western Australia,82,7,9.2, ,C44
45374,Incidence,Non-melanoma skin cancer (rare types),2015,Males,South Australia,30,3,3.9, ,C44
45375,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Tasmania,10,3.1,4.3, ,C44
45376,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Australian Capital Territory,5,3.4,4.6, ,C44
45377,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Northern Territory,2,n.p.,n.p., ,C44
45378,Incidence,Non-melanoma skin cancer (rare types),2015,Males,Australia,598,4.8,6.4, ,C44
45379,Incidence,Non-melanoma skin cancer (rare types),2015,Females,New South Wales,137,2.6,3.5, ,C44
45380,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Victoria,39,1,1.3, ,C44
45381,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Queensland,83,2.9,3.9, ,C44
45382,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Western Australia,43,2.9,3.9, ,C44
45383,Incidence,Non-melanoma skin cancer (rare types),2015,Females,South Australia,15,0.9,1.3, ,C44
45384,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Tasmania,14,3.7,4.8, ,C44
45385,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Australian Capital Territory,1,n.p.,n.p., ,C44
45386,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Northern Territory,0,0,0, ,C44
45387,Incidence,Non-melanoma skin cancer (rare types),2015,Females,Australia,333,2.1,2.9, ,C44
45388,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,New South Wales,387,4.1,5.6, ,C44
45389,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Victoria,118,1.6,2.2, ,C44
45390,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Queensland,221,4.2,5.6, ,C44
45391,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Western Australia,125,4.8,6.4, ,C44
45392,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,South Australia,45,1.9,2.5, ,C44
45393,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Tasmania,24,3.4,4.5, ,C44
45394,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Australian Capital Territory,7,1.9,2.5, ,C44
45395,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Northern Territory,2,n.p.,n.p., ,C44
45396,Incidence,Non-melanoma skin cancer (rare types),2015,Persons,Australia,931,3.3,4.5, ,C44
45397,Incidence,Non-melanoma skin cancer (rare types),2016,Males,New South Wales,258,6,8.2, ,C44
45398,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Victoria,91,2.8,3.8, ,C44
45399,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Queensland,159,6.3,8.6, ,C44
45400,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Western Australia,71,5.8,7.8, ,C44
45401,Incidence,Non-melanoma skin cancer (rare types),2016,Males,South Australia,38,3.4,4.8, ,C44
45402,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Tasmania,11,3.4,4.4, ,C44
45403,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Australian Capital Territory,6,3.4,4.4, ,C44
45404,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Northern Territory,2,n.p.,n.p., ,C44
45405,Incidence,Non-melanoma skin cancer (rare types),2016,Males,Australia,637,4.9,6.7, ,C44
45406,Incidence,Non-melanoma skin cancer (rare types),2016,Females,New South Wales,144,2.7,3.6, ,C44
45407,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Victoria,47,1.1,1.5, ,C44
45408,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Queensland,76,2.6,3.4, ,C44
45409,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Western Australia,55,3.7,5, ,C44
45410,Incidence,Non-melanoma skin cancer (rare types),2016,Females,South Australia,13,1,1.2, ,C44
45411,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Tasmania,3,n.p.,n.p., ,C44
45412,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
45413,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Northern Territory,0,0,0, ,C44
45414,Incidence,Non-melanoma skin cancer (rare types),2016,Females,Australia,342,2.2,2.9, ,C44
45415,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,New South Wales,402,4.2,5.6, ,C44
45416,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Victoria,138,1.9,2.5, ,C44
45417,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Queensland,235,4.3,5.7, ,C44
45418,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Western Australia,126,4.6,6.2, ,C44
45419,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,South Australia,51,2,2.8, ,C44
45420,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Tasmania,14,2,2.6, ,C44
45421,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Australian Capital Territory,7,2,2.6, ,C44
45422,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Northern Territory,2,n.p.,n.p., ,C44
45423,Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Australia,979,3.4,4.6, ,C44
45424,Incidence,Non-melanoma skin cancer (rare types),2017,Males,New South Wales,298,6.7,9.1, ,C44
45425,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Victoria,150,4.4,6.1, ,C44
45426,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Queensland,165,6.3,8.5, ,C44
45427,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Western Australia,73,5.7,7.8, ,C44
45428,Incidence,Non-melanoma skin cancer (rare types),2017,Males,South Australia,30,2.7,3.7, ,C44
45429,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Tasmania,12,3.6,4.5, ,C44
45430,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Australian Capital Territory,6,3.2,4.3, ,C44
45431,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Northern Territory,3,n.p.,n.p., ,C44
45432,Incidence,Non-melanoma skin cancer (rare types),2017,Males,Australia,736,5.5,7.4, ,C44
45433,Incidence,Non-melanoma skin cancer (rare types),2017,Females,New South Wales,133,2.4,3.3, ,C44
